CLUSTER,DR2NAME,DR2_NUM,ID,ID_SOURCE,RA,DEC,BP_RP,GMAG,AGE,AV,PLX,DISTANCE,DM,BP_RP_0,M_G,BINARY_SHORT,BINARY_WIDE,PROT,E_PROT,PROT_REF,TEFF,MASS,BENCH
"Hyades","Gaia DR2 3310640648085373824","3310640648085373824","210408563","EPIC",64.44920908979999,13.66170717301000,2.08500,11.7703,730.000,0.00000,21.0743,47.4512,3.38123,2.08500,8.38907,0.00000,0.00000,8.68500,0.00000,"Douglas et al. (2019)",3741.57,0.558099,0
"Hyades","Gaia DR2 3311934086075988864","3311934086075988864","210489127","EPIC",64.46559686579000,15.22706646336000,2.88560,14.2464,730.000,0.00000,21.0040,47.6100,3.38849,2.88560,10.8579,0.00000,0.00000,3.65080,0.00000,"Douglas et al. (2019)",3226.62,0.224692,1
"Hyades","Gaia DR2 3311464182294287104","3311464182294287104","210451321","EPIC",64.48199616949000,14.54619159916000,2.71500,13.7718,730.000,0.00000,19.0632,52.4571,3.59902,2.71500,10.1728,0.00000,0.00000,10.1182,0.00000,"Douglas et al. (2019)",3323.47,0.275991,1
"Hyades","Gaia DR2 148946068508277888","148946068508277888","211019716","EPIC",64.54540511024000,23.28448986586000,1.23970,9.15990,730.000,0.00000,18.5157,54.0082,3.66230,1.23970,5.49760,0.00000,0.00000,1.86260,0.00000,"Douglas et al. (2019)",4719.01,0.779130,0
"Hyades","Gaia DR2 47715063730746880","47715063730746880","210700098","EPIC",64.64156503064000,18.36458790642000,3.02590,14.6201,730.000,0.00000,21.8520,45.7624,3.30254,3.02590,11.3176,0.00000,0.00000,2.33810,0.00000,"Douglas et al. (2019)",3156.11,0.192976,1
"Hyades","Gaia DR2 49520255665123328","49520255665123328","210923016","EPIC",64.87460904002999,21.75371632297000,2.54660,12.8613,730.000,0.00000,20.9048,47.8359,3.39877,2.54660,9.46253,0.00000,0.00000,0.578600,0.00000,"Douglas et al. (2019)",3429.58,0.354656,1
"Hyades","Gaia DR2 47760521664503296","47760521664503296","210736105","EPIC",65.11559001713000,18.89706025745000,2.78890,14.0119,730.000,0.00000,19.7589,50.6101,3.52119,2.78890,10.4907,0.00000,0.00000,20.3105,0.00000,"Douglas et al. (2019)",3279.95,0.252911,1
"Hyades","Gaia DR2 49448512531551616","49448512531551616","210899231","EPIC",65.12287349077999,21.37855099162000,2.96840,14.0793,730.000,0.00000,19.5471,51.1585,3.54459,2.96840,10.5347,0.00000,0.00000,1.22530,0.00000,"Douglas et al. (2019)",3184.18,0.202142,0
"Hyades","Gaia DR2 3311102820926310784","3311102820926310784","210459199","EPIC",65.39668022047999,14.69515656171000,2.88260,14.3142,730.000,0.00000,20.2898,49.2858,3.46361,2.88260,10.8506,0.00000,0.00000,3.63750,0.00000,"Douglas et al. (2019)",3228.20,0.225532,1
"Hyades","Gaia DR2 49124190961270656","49124190961270656","210828490","EPIC",65.41024251141000,20.30261372832000,3.18820,14.7741,730.000,0.00000,26.7469,37.3875,2.86363,3.18820,11.9105,0.00000,0.00000,0.326000,0.00000,"Douglas et al. (2019)",3077.10,0.169732,1
"Hyades","Gaia DR2 49157794785448192","49157794785448192","210846111","EPIC",65.67910170197000,20.56998659545000,2.88370,13.4615,730.000,0.00000,22.2516,44.9406,3.26319,2.88370,10.1983,0.00000,0.00000,1.55110,0.00000,"Douglas et al. (2019)",3227.63,0.225226,0
"Hyades","Gaia DR2 47881811540636800","47881811540636800","210718930","EPIC",65.98657141434001,18.63879905907000,3.05030,15.4810,730.000,0.00000,16.8291,59.4209,3.86970,3.05030,11.6113,0.00000,0.00000,2.41320,0.00000,"Douglas et al. (2019)",3144.42,0.189545,1
"Hyades","Gaia DR2 145668974102570624","145668974102570624","210949810","EPIC",65.98972202060000,22.18138383564000,2.85340,13.8449,730.000,0.00000,23.2210,43.0645,3.17060,2.85340,10.6743,0.00000,0.00000,21.9422,0.00000,"Douglas et al. (2019)",3243.92,0.233836,1
"Hyades","Gaia DR2 145664777917536512","145664777917536512","210945848","EPIC",66.03146145241000,22.11867877974000,1.58380,10.4992,730.000,0.00000,21.8450,45.7771,3.30324,1.58380,7.19596,0.00000,0.00000,13.0102,0.00000,"Douglas et al. (2019)",4186.29,0.660483,0
"Hyades","Gaia DR2 47982794811614080","47982794811614080","210754620","EPIC",66.08776088803999,19.18062044331000,3.05440,15.1613,730.000,0.00000,21.2120,47.1431,3.36709,3.05440,11.7942,0.00000,0.00000,0.634000,0.00000,"Douglas et al. (2019)",3142.48,0.188968,0
"Hyades","Gaia DR2 47959705067457152","47959705067457152","210742017","EPIC",66.12798967018000,18.98679287717000,3.20500,14.9618,730.000,0.00000,19.8935,50.2677,3.50644,3.20500,11.4554,0.00000,0.00000,2.88070,0.00000,"Douglas et al. (2019)",3068.27,0.167144,0
"Hyades","Gaia DR2 47917511308704128","47917511308704128","210743724","EPIC",66.42468952358000,19.01310115501000,2.49950,13.7053,730.000,0.00000,16.1197,62.0359,3.96322,2.49950,9.74208,0.00000,0.00000,26.6059,0.00000,"Douglas et al. (2019)",3460.42,0.379721,0
"Hyades","Gaia DR2 3313989481329438208","3313989481329438208","210640966","EPIC",66.44635780895000,17.54452936282000,3.16350,14.4923,730.000,0.00000,NaN,NaN,NaN,3.16350,NaN,0.00000,0.00000,2.71660,0.00000,"Douglas et al. (2019)",3089.74,0.173454,0
"Hyades","Gaia DR2 144534724778235392","144534724778235392","210889984","EPIC",66.69895169618000,21.23472280258000,1.68130,10.6808,730.000,0.00000,23.1506,43.1954,3.17719,1.68130,7.50361,0.00000,0.00000,11.5143,0.00000,"Douglas et al. (2019)",4078.00,0.634341,0
"Hyades","Gaia DR2 149327461604162688","149327461604162688","247755982","EPIC",66.76357375958000,24.10417112988000,3.05400,14.6206,730.000,0.00000,21.2369,47.0879,3.36454,3.05400,11.2561,0.00000,0.00000,28.0989,0.00000,"Douglas et al. (2019)",3142.68,0.189026,1
"Hyades","Gaia DR2 48048902948906368","48048902948906368","210772187","EPIC",66.90244418185000,19.44577286595000,3.03350,14.2095,730.000,0.00000,17.3605,57.6020,3.80219,3.03350,10.4073,0.00000,0.00000,9.57030,0.00000,"Douglas et al. (2019)",3152.49,0.191927,0
"Hyades","Gaia DR2 3312908906213736320","3312908906213736320","210552148","EPIC",66.92020381166000,16.24861079038000,2.80840,14.3259,730.000,0.00000,18.7537,53.3228,3.63457,2.80840,10.6913,0.00000,0.00000,38.5569,0.00000,"Douglas et al. (2019)",3268.85,0.247041,0
"Hyades","Gaia DR2 3314484094059409408","3314484094059409408","210709514","EPIC",66.99616241400000,18.50010618225000,1.30810,9.78260,730.000,0.00000,19.5582,51.1294,3.54336,1.30810,6.23924,0.00000,0.00000,10.9678,0.00000,"Douglas et al. (2019)",4591.29,0.750300,0
"Hyades","Gaia DR2 3314597408180024960","3314597408180024960","210726910","EPIC",66.99716002559001,18.75895437452000,2.70670,12.9586,730.000,0.00000,19.0398,52.5216,3.60169,2.70670,9.35691,0.00000,0.00000,3.29810,0.00000,"Douglas et al. (2019)",3328.48,0.278715,0
"Hyades","Gaia DR2 149338937755074560","149338937755074560","247799152","EPIC",67.01605388346000,24.40197587991000,3.43970,15.8265,730.000,0.00000,NaN,NaN,NaN,3.43970,NaN,0.00000,0.00000,0.282800,0.00000,"Douglas et al. (2019)",2886.67,0.128237,0
"Hyades","Gaia DR2 3312921378798754304","3312921378798754304","210566619","EPIC",67.04581034724001,16.47080178369000,1.67470,10.5021,730.000,0.00000,23.6355,42.3092,3.13218,1.67470,7.36992,0.00000,0.00000,13.1814,0.00000,"Douglas et al. (2019)",4084.87,0.636021,1
"Hyades","Gaia DR2 3312904233289409152","3312904233289409152","210558541","EPIC",67.25110102693000,16.34621764673000,2.64580,13.0953,730.000,0.00000,21.3737,46.7865,3.35060,2.64580,9.74470,0.00000,0.00000,0.904100,0.00000,"Douglas et al. (2019)",3366.09,0.303038,0
"Hyades","Gaia DR2 3314581984953794816","3314581984953794816","210721261","EPIC",67.25473728759000,18.67354528497000,2.39850,12.2740,730.000,0.00000,23.1368,43.2212,3.17848,2.39850,9.09552,0.00000,0.00000,1.54150,0.00000,"Douglas et al. (2019)",3527.52,0.432337,1
"Hyades","Gaia DR2 151312419393052032","151312419393052032","-9999","EPIC",67.29627686820000,26.24651585245000,2.14250,12.0651,730.000,0.00000,20.9309,47.7763,3.39606,2.14250,8.66904,0.00000,0.00000,18.0212,0.00000,"Douglas et al. (2019)",3701.27,0.546290,1
"Hyades","Gaia DR2 3312520946111619072","3312520946111619072","210491860","EPIC",67.30192161988001,15.27380723601000,1.96500,11.5523,730.000,0.00000,21.3323,46.8773,3.35481,1.96500,8.19749,0.00000,0.00000,15.1794,0.00000,"Douglas et al. (2019)",3829.28,0.583889,1
"Hyades","Gaia DR2 145916050683920128","145916050683920128","247589423","EPIC",67.41286149989000,22.88256737573000,1.49950,10.8545,730.000,0.00000,16.8497,59.3482,3.86704,1.49950,6.98746,0.00000,0.00000,14.9528,0.00000,"Douglas et al. (2019)",4293.18,0.686284,1
"Hyades","Gaia DR2 3312960205303089664","3312960205303089664","210596446","EPIC",67.48274178737999,16.91391612485000,2.19650,11.9711,730.000,0.00000,22.8213,43.8187,3.20830,2.19650,8.76280,0.00000,0.00000,14.5192,0.00000,"Douglas et al. (2019)",3664.05,0.528691,1
"Hyades","Gaia DR2 145919658456448128","145919658456448128","247592661","EPIC",67.65957798289000,22.90782073735000,2.40750,11.9179,730.000,0.00000,19.6336,50.9331,3.53500,2.40750,8.38290,0.00000,0.00000,2.49960,0.00000,"Douglas et al. (2019)",3521.50,0.428160,0
"Hyades","Gaia DR2 3312406429399957760","3312406429399957760","246707008","EPIC",67.67802518462000,14.66143284342000,3.28450,15.2234,730.000,0.00000,24.4682,40.8694,3.05699,3.28450,12.1664,0.00000,0.00000,1.19940,0.00000,"Douglas et al. (2019)",3021.69,0.153347,0
"Hyades","Gaia DR2 147877549363243520","147877549363243520","247862511","EPIC",67.73287542829000,24.83791285841000,3.05790,14.6979,730.000,0.00000,22.2126,45.0195,3.26700,3.05790,11.4309,0.00000,0.00000,6.58950,0.00000,"Douglas et al. (2019)",3140.82,0.188476,1
"Hyades","Gaia DR2 3314248558053305216","3314248558053305216","247019334","EPIC",68.12108256731000,17.90455662845000,2.79520,14.1653,730.000,0.00000,17.7574,56.3145,3.75310,2.79520,10.4122,0.00000,0.00000,1.69650,0.00000,"Douglas et al. (2019)",3276.36,0.251012,1
"Hyades","Gaia DR2 3410639993682264960","3410639993682264960","247139505","EPIC",68.15818836479001,19.04653111255000,2.82720,13.7657,730.000,0.00000,23.1750,43.1499,3.17490,2.82720,10.5908,0.00000,0.00000,18.4405,0.00000,"Douglas et al. (2019)",3258.33,0.241468,0
"Hyades","Gaia DR2 147908438767993216","147908438767993216","247899959","EPIC",68.18930675713000,25.09255560767000,3.09710,15.2679,730.000,0.00000,18.3681,54.4422,3.67968,3.09710,11.5882,0.00000,0.00000,0.764900,0.00000,"Douglas et al. (2019)",3122.11,0.182977,1
"Hyades","Gaia DR2 3313259169388356608","3313259169388356608","246900928","EPIC",68.40863659425000,16.76238976576000,1.06400,9.15250,730.000,0.00000,20.5577,48.6436,3.43513,1.06400,5.71737,0.00000,0.00000,9.82060,0.00000,"Douglas et al. (2019)",5103.29,0.866467,1
"Hyades","Gaia DR2 3410439745127430016","3410439745127430016","247110096","EPIC",68.42891063963000,18.76626024400000,2.95610,13.9840,730.000,0.00000,24.1260,41.4491,3.08757,2.95610,10.8964,0.00000,0.00000,4.74670,0.00000,"Douglas et al. (2019)",3190.32,0.205341,1
"Hyades","Gaia DR2 3314294771901304192","3314294771901304192","247069684","EPIC",68.48158208669000,18.38062488977000,3.05930,14.9978,730.000,0.00000,21.4580,46.6027,3.34205,3.05930,11.6557,0.00000,0.00000,1.46490,0.00000,"Douglas et al. (2019)",3140.16,0.188278,1
"Hyades","Gaia DR2 3313285110990793472","3313285110990793472","246911984","EPIC",68.48678695004000,16.86894089452000,2.76270,13.7666,730.000,0.00000,21.3794,46.7740,3.35002,2.76270,10.4166,0.00000,0.00000,30.9981,0.00000,"Douglas et al. (2019)",3295.12,0.260959,1
"Hyades","Gaia DR2 3312602348628348032","3312602348628348032","246808055","EPIC",68.63449771774000,15.82746889116000,1.09240,9.40720,730.000,0.00000,19.1120,52.3232,3.59347,1.09240,5.81373,0.00000,0.00000,9.16170,0.00000,"Douglas et al. (2019)",5035.57,0.850987,1
"Hyades","Gaia DR2 3309541170817293824","3309541170817293824","246752527","EPIC",68.66687546187001,15.20896986676000,2.08860,11.5462,730.000,0.00000,20.8016,48.0732,3.40952,2.08860,8.13668,0.00000,0.00000,6.72220,0.00000,"Douglas et al. (2019)",3739.02,0.557350,0
"Hyades","Gaia DR2 3410898202818634624","3410898202818634624","247282522","EPIC",68.70915784572000,20.39442236785000,1.62850,10.5721,730.000,0.00000,19.6030,51.0126,3.53839,1.62850,7.03371,0.00000,0.00000,1.45990,0.00000,"Douglas et al. (2019)",4134.76,0.648046,0
"Hyades","Gaia DR2 145226970426193280","145226970426193280","247603230","EPIC",68.80536273304000,22.98881512258000,3.22700,14.4296,730.000,0.00000,20.9894,47.6431,3.39000,3.22700,11.0396,0.00000,0.00000,0.509100,0.00000,"Douglas et al. (2019)",3056.25,0.163598,0
"Hyades","Gaia DR2 3309568143211890048","3309568143211890048","246768912","EPIC",68.86893760260000,15.39915583527000,3.14050,14.5204,730.000,0.00000,21.2368,47.0881,3.36455,3.14050,11.1558,0.00000,0.00000,0.572500,0.00000,"Douglas et al. (2019)",3101.12,0.176798,0
"Hyades","Gaia DR2 3410787568757738752","3410787568757738752","247218216","EPIC",68.96715913731001,19.79569923139000,2.95560,13.8327,730.000,0.00000,21.3841,46.7637,3.34955,2.95560,10.4832,0.00000,0.00000,0.889100,0.00000,"Douglas et al. (2019)",3190.59,0.205492,0
"Hyades","Gaia DR2 3410409886514680064","3410409886514680064","247122957","EPIC",69.01781172102000,18.88842617875000,2.47800,12.4984,730.000,0.00000,19.7658,50.5924,3.52043,2.47800,8.97797,0.00000,0.00000,1.54550,0.00000,"Douglas et al. (2019)",3474.62,0.391250,0
"Hyades","Gaia DR2 3410466133403330944","3410466133403330944","247144105","EPIC",69.12874474691000,19.09070345177000,2.71520,13.9754,730.000,0.00000,16.1058,62.0894,3.96509,2.71520,10.0103,0.00000,0.00000,13.0668,0.00000,"Douglas et al. (2019)",3323.35,0.275923,1
"Hyades","Gaia DR2 145218857232329472","145218857232329472","247610046","EPIC",69.15894256153000,23.04175660291000,2.78710,13.0938,730.000,0.00000,22.4590,44.5256,3.24305,2.78710,9.85075,0.00000,0.00000,5.80070,0.00000,"Douglas et al. (2019)",3280.99,0.253457,0
"Hyades","Gaia DR2 3410390468964390400","3410390468964390400","247094343","EPIC",69.16275986132000,18.61558527736000,2.32460,12.3146,730.000,0.00000,23.7480,42.1088,3.12187,2.32460,9.19273,0.00000,0.00000,21.9422,0.00000,"Douglas et al. (2019)",3577.13,0.467387,1
"Hyades","Gaia DR2 147710938992084096","147710938992084096","247813004","EPIC",69.22630341674000,24.49873295263000,3.13370,15.7094,730.000,0.00000,17.4914,57.1710,3.78588,3.13370,11.9235,0.00000,0.00000,1.71100,0.00000,"Douglas et al. (2019)",3104.47,0.177784,0
"Hyades","Gaia DR2 3411274308810562688","3411274308810562688","247318877","EPIC",69.27192205375000,20.71801635709000,2.71490,14.0238,730.000,0.00000,17.4268,57.3829,3.79391,2.71490,10.2299,0.00000,0.00000,11.9257,0.00000,"Douglas et al. (2019)",3323.52,0.276014,1
"Hyades","Gaia DR2 3410566085883580416","3410566085883580416","247171832","EPIC",69.34164962782999,19.35469386764000,2.94610,13.2547,730.000,0.00000,NaN,NaN,NaN,2.94610,NaN,0.00000,0.00000,1.14280,0.00000,"Douglas et al. (2019)",3195.36,0.208151,0
"Hyades","Gaia DR2 3309974344039455488","3309974344039455488","246807491","EPIC",69.54441639027000,15.82138663923000,2.92290,14.4147,730.000,0.00000,20.9997,47.6197,3.38893,2.92290,11.0258,0.00000,0.00000,1.51510,0.00000,"Douglas et al. (2019)",3207.17,0.214401,1
"Hyades","Gaia DR2 3313241714640886400","3313241714640886400","246981320","EPIC",69.60439499517000,17.54229313364000,1.47810,9.69130,730.000,0.00000,19.1164,52.3111,3.59297,1.47810,6.09833,0.00000,0.00000,1.06960,0.00000,"Douglas et al. (2019)",4322.51,0.693363,0
"Hyades","Gaia DR2 144833998098820992","144833998098820992","247441866","EPIC",69.68129870388000,21.73712087601000,3.11550,15.1415,730.000,0.00000,22.8762,43.7136,3.20308,3.11550,11.9384,0.00000,0.00000,0.257900,0.00000,"Douglas et al. (2019)",3113.27,0.180374,0
"Hyades","Gaia DR2 3410505784542875008","3410505784542875008","247153621","EPIC",69.72842551722000,19.18206962033000,2.50940,12.9133,730.000,0.00000,19.9555,50.1115,3.49969,2.50940,9.41361,0.00000,0.00000,0.915100,0.00000,"Douglas et al. (2019)",3453.91,0.374422,1
"Hyades","Gaia DR2 148183866430358016","148183866430358016","247970815","EPIC",70.03892161464999,25.59212742762000,1.59780,10.0892,730.000,0.00000,22.6153,44.2179,3.22799,1.59780,6.86121,0.00000,0.00000,5.98560,0.00000,"Douglas et al. (2019)",4169.79,0.656501,0
"Hyades","Gaia DR2 3410529355323453312","3410529355323453312","247164626","EPIC",70.05340872758001,19.28592373460000,2.37300,12.5638,730.000,0.00000,22.2142,45.0163,3.26685,2.37300,9.29695,0.00000,0.00000,21.4717,0.00000,"Douglas et al. (2019)",3544.61,0.444445,1
"Hyades","Gaia DR2 3409356726172456960","3409356726172456960","247032724","EPIC",70.13790393635000,18.02826956232000,3.22840,16.0668,730.000,0.00000,16.7377,59.7454,3.88152,3.22840,12.1853,0.00000,0.00000,0.798800,0.00000,"Douglas et al. (2019)",3055.45,0.163360,1
"Hyades","Gaia DR2 3410944730200538496","3410944730200538496","247230044","EPIC",70.25857804175000,19.90921869392000,3.68310,16.2097,730.000,0.00000,24.5185,40.7855,3.05253,3.68310,13.1572,0.00000,0.00000,0.211900,0.00000,"Douglas et al. (2019)",2377.02,0.0869184,1
"Hyades","Gaia DR2 3409290995993067648","3409290995993067648","246996958","EPIC",70.57881376989000,17.69383728560000,2.72970,13.7824,730.000,0.00000,19.3507,51.6777,3.56652,2.72970,10.2159,0.00000,0.00000,12.2166,0.00000,"Douglas et al. (2019)",3314.64,0.271230,1
"Hyades","Gaia DR2 146592838746224384","146592838746224384","247649755","EPIC",70.71775734281000,23.33939317319000,2.71710,13.7612,730.000,0.00000,18.3790,54.4099,3.67839,2.71710,10.0828,0.00000,0.00000,21.7831,0.00000,"Douglas et al. (2019)",3322.21,0.275300,1
"Hyades","Gaia DR2 3411128795318922496","3411128795318922496","247306074","EPIC",70.74406856380000,20.60466862481000,2.69170,13.7909,730.000,0.00000,19.4581,51.3925,3.55450,2.69170,10.2364,0.00000,0.00000,10.5075,0.00000,"Douglas et al. (2019)",3337.63,0.283379,1
"Hyades","Gaia DR2 147232651433766528","147232651433766528","247783757","EPIC",70.85358334046001,24.29644822260000,2.53410,12.9207,730.000,0.00000,20.4472,48.9064,3.44683,2.53410,9.47387,0.00000,0.00000,1.82640,0.00000,"Douglas et al. (2019)",3437.73,0.361279,1
"Hyades","Gaia DR2 3409379060002199168","3409379060002199168","247013709","EPIC",71.11854275279001,17.85297610365000,2.87540,14.5690,730.000,0.00000,17.0733,58.5710,3.83841,2.87540,10.7306,0.00000,0.00000,24.6418,0.00000,"Douglas et al. (2019)",3232.05,0.227569,0
"Hyades","Gaia DR2 3409480318150949248","3409480318150949248","247072635","EPIC",71.18276034356001,18.40808383686000,2.98540,13.6459,730.000,0.00000,21.0869,47.4228,3.37994,2.98540,10.2660,0.00000,0.00000,1.73070,0.00000,"Douglas et al. (2019)",3175.81,0.198817,0
"Hyades","Gaia DR2 3406246551373367168","3406246551373367168","246953721","EPIC",71.25126887502999,17.27198545381000,3.39590,16.2070,730.000,0.00000,16.3214,61.2693,3.93621,3.39590,12.2708,0.00000,0.00000,2.12180,0.00000,"Douglas et al. (2019)",2933.41,0.136482,1
"Hyades","Gaia DR2 3308152208457011072","3308152208457011072","246625561","EPIC",71.33209830453001,13.57421762589000,2.39460,12.0239,730.000,0.00000,19.3389,51.7093,3.56784,2.39460,8.45606,0.00000,0.00000,2.21730,0.00000,"Douglas et al. (2019)",3530.13,0.434171,0
"Hyades","Gaia DR2 3405952363294872960","3405952363294872960","246884081","EPIC",71.38604436637000,16.59814084924000,3.23130,15.3193,730.000,0.00000,18.8335,53.0969,3.62534,3.23130,11.6940,0.00000,0.00000,1.23790,0.00000,"Douglas et al. (2019)",3053.79,0.162865,1
"Hyades","Gaia DR2 3281064262038614912","3281064262038614912","-9999","EPIC",71.57870950552000,3.636393950120000,1.55810,10.3911,730.000,0.00000,22.1438,45.1594,3.27374,1.55810,7.11736,0.00000,0.00000,13.2500,0.00000,"Douglas et al. (2019)",4217.47,0.668011,1
"Hyades","Gaia DR2 3406352826045301632","3406352826045301632","246990037","EPIC",71.61353176369001,17.62647594325000,3.04640,14.5986,730.000,0.00000,20.4054,49.0066,3.45127,3.04640,11.1473,0.00000,0.00000,1.68880,0.00000,"Douglas et al. (2019)",3146.32,0.190113,1
"Hyades","Gaia DR2 3412605297699792512","3412605297699792512","247337843","EPIC",71.78767769252001,20.88209714730000,1.25660,9.47710,730.000,0.00000,23.6429,42.2960,3.13150,1.25660,6.34560,0.00000,0.00000,10.5444,0.00000,"Douglas et al. (2019)",4686.34,0.771755,1
"Hyades","Gaia DR2 146989143968434688","146989143968434688","247744104","EPIC",71.79107518436000,24.01981894324000,1.96870,11.5062,730.000,0.00000,21.6691,46.1487,3.32080,1.96870,8.18540,0.00000,0.00000,16.2466,0.00000,"Douglas et al. (2019)",3826.48,0.583049,1
